PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex_male,Embarked_Q,Embarked_S
882,0,3,0.279611815,-0.474545196,-0.473673609,-0.48944219,TRUE,FALSE,TRUE
883,0,3,-0.565736461,-0.474545196,-0.473673609,-0.436671189,FALSE,FALSE,TRUE
884,0,2,-0.104637401,-0.474545196,-0.473673609,-0.437007438,TRUE,FALSE,TRUE
885,0,3,-0.335186931,-0.474545196,-0.473673609,-0.506472109,TRUE,FALSE,TRUE
886,0,3,0.740710875,-0.474545196,5.73284383,-0.061998889,FALSE,TRUE,FALSE
887,0,2,-0.181487244,-0.474545196,-0.473673609,-0.38667072,TRUE,FALSE,TRUE
888,1,1,-0.796285991,-0.474545196,-0.473673609,-0.044381038,FALSE,FALSE,TRUE
889,0,3,-0.104637401,0.432793366,2.008933366,-0.176263239,FALSE,FALSE,TRUE
890,1,1,-0.258337088,-0.474545196,-0.473673609,-0.044381038,TRUE,FALSE,FALSE
891,0,3,0.202761972,-0.474545196,-0.473673609,-0.492377828,TRUE,TRUE,FALSE
